year,month,day,avg_heat_index_celsius,city_name
2024,3,21,-999,"Sangley Point"
2024,3,22,-999,"Sangley Point"
2024,3,23,-999,"Sangley Point"
2024,3,24,-999,"Sangley Point"
2024,3,25,-999,"Sangley Point"
2024,3,26,-999,"Sangley Point"
2024,3,27,-999,"Sangley Point"
2024,3,28,-999,"Sangley Point"
2024,3,29,-999,"Sangley Point"
2024,3,30,-999,"Sangley Point"
2024,3,31,-999,"Sangley Point"
2024,4,1,-999,"Sangley Point"
2024,4,2,-999,"Sangley Point"
2024,4,3,-999,"Sangley Point"
2024,4,4,-999,"Sangley Point"
2024,4,5,-999,"Sangley Point"
2024,4,6,-999,"Sangley Point"
2024,4,7,-999,"Sangley Point"
2024,4,8,-999,"Sangley Point"
2024,4,9,-999,"Sangley Point"
2024,4,10,-999,"Sangley Point"
2024,4,11,32,"Sangley Point"
2024,4,12,34,"Sangley Point"
2024,4,13,35,"Sangley Point"
2024,4,14,37,"Sangley Point"
2024,4,15,37,"Sangley Point"
2024,4,16,36,"Sangley Point"
2024,4,17,35,"Sangley Point"
2024,4,18,36,"Sangley Point"
2024,4,19,35,"Sangley Point"
2024,4,20,37,"Sangley Point"
2024,4,21,36,"Sangley Point"
2024,4,22,39,"Sangley Point"
2024,4,23,-999,"Sangley Point"
2024,1,1,30,"Quezon City"
2024,1,2,29,"Quezon City"
2024,1,3,31,"Quezon City"
2024,1,4,30,"Quezon City"
2024,1,5,28,"Quezon City"
2024,1,6,29,"Quezon City"
2024,1,7,27,"Quezon City"
2024,1,8,30,"Quezon City"
2024,1,9,29,"Quezon City"
2024,1,10,31,"Quezon City"
2024,1,11,28,"Quezon City"
2024,1,12,28,"Quezon City"
2024,1,13,28,"Quezon City"
2024,1,14,28,"Quezon City"
2024,1,15,27,"Quezon City"
2024,1,16,26,"Quezon City"
2024,1,17,25,"Quezon City"
2024,1,18,26,"Quezon City"
2024,1,19,28,"Quezon City"
2024,1,20,27,"Quezon City"
2024,1,21,28,"Quezon City"
2024,1,22,28,"Quezon City"
2024,1,23,29,"Quezon City"
2024,1,24,27,"Quezon City"
2024,1,25,26,"Quezon City"
2024,1,26,25,"Quezon City"
2024,1,27,25,"Quezon City"
2024,1,28,26,"Quezon City"
2024,1,29,25,"Quezon City"
2024,1,30,26,"Quezon City"
2024,1,31,26,"Quezon City"
2024,2,1,28,"Quezon City"
2024,2,2,28,"Quezon City"
2024,2,3,29,"Quezon City"
2024,2,4,29,"Quezon City"
2024,2,5,30,"Quezon City"
2024,2,6,28,"Quezon City"
2024,2,7,29,"Quezon City"
2024,2,8,30,"Quezon City"
2024,2,9,28,"Quezon City"
2024,2,10,27,"Quezon City"
2024,2,11,27,"Quezon City"
2024,2,12,26,"Quezon City"
2024,2,13,28,"Quezon City"
2024,2,14,30,"Quezon City"
2024,2,15,29,"Quezon City"
2024,2,16,28,"Quezon City"
2024,2,17,29,"Quezon City"
2024,2,18,29,"Quezon City"
2024,2,19,30,"Quezon City"
2024,2,20,30,"Quezon City"
2024,2,21,28,"Quezon City"
2024,2,22,30,"Quezon City"
2024,2,23,30,"Quezon City"
2024,2,24,30,"Quezon City"
2024,2,25,30,"Quezon City"
2024,2,26,27,"Quezon City"
2024,2,27,27,"Quezon City"
2024,2,28,28,"Quezon City"
2024,2,29,28,"Quezon City"
2024,3,1,28,"Quezon City"
2024,3,2,28,"Quezon City"
2024,3,3,29,"Quezon City"
2024,3,4,31,"Quezon City"
2024,3,5,30,"Quezon City"
2024,3,6,30,"Quezon City"
2024,3,7,30,"Quezon City"
2024,3,8,29,"Quezon City"
2024,3,9,28,"Quezon City"
2024,3,10,29,"Quezon City"
2024,3,11,29,"Quezon City"
2024,3,12,31,"Quezon City"
2024,3,13,30,"Quezon City"
2024,3,14,29,"Quezon City"
2024,3,15,29,"Quezon City"
2024,3,16,30,"Quezon City"
2024,3,17,29,"Quezon City"
2024,3,18,31,"Quezon City"
2024,3,19,28,"Quezon City"
2024,3,20,30,"Quezon City"
2024,3,21,26,"Quezon City"
2024,3,22,28,"Quezon City"
2024,3,23,32,"Quezon City"
2024,3,24,31,"Quezon City"
2024,3,25,34,"Quezon City"
2024,3,26,34,"Quezon City"
2024,3,27,31,"Quezon City"
2024,3,28,35,"Quezon City"
2024,3,29,31,"Quezon City"
2024,3,30,31,"Quezon City"
2024,3,31,32,"Quezon City"
2024,4,1,34,"Quezon City"
2024,4,2,31,"Quezon City"
2024,4,3,31,"Quezon City"
2024,4,4,33,"Quezon City"
2024,4,5,28,"Quezon City"
2024,4,6,30,"Quezon City"
2024,4,7,33,"Quezon City"
2024,4,8,33,"Quezon City"
2024,4,9,33,"Quezon City"
2024,4,10,33,"Quezon City"
2024,4,11,32,"Quezon City"
2024,4,12,32,"Quezon City"
2024,4,13,33,"Quezon City"
2024,4,14,36,"Quezon City"
2024,4,15,36,"Quezon City"
2024,4,16,32,"Quezon City"
2024,4,17,33,"Quezon City"
2024,4,18,33,"Quezon City"
2024,4,19,33,"Quezon City"
2024,4,20,34,"Quezon City"
2024,4,21,34,"Quezon City"
2024,4,22,38,"Quezon City"
2024,4,23,38,"Quezon City"
2024,1,1,28,"Sinait"
2024,1,2,30,"Sinait"
2024,1,3,26,"Sinait"
2024,1,4,28,"Sinait"
2024,1,5,28,"Sinait"
2024,1,6,27,"Sinait"
2024,1,7,26,"Sinait"
2024,1,8,28,"Sinait"
2024,1,9,29,"Sinait"
2024,1,10,26,"Sinait"
2024,1,11,26,"Sinait"
2024,1,12,26,"Sinait"
2024,1,13,26,"Sinait"
2024,1,14,26,"Sinait"
2024,1,15,26,"Sinait"
2024,1,16,26,"Sinait"
2024,1,17,26,"Sinait"
2024,1,18,26,"Sinait"
2024,1,19,27,"Sinait"
2024,1,20,27,"Sinait"
2024,1,21,28,"Sinait"
2024,1,22,28,"Sinait"
2024,1,23,25,"Sinait"
2024,1,24,25,"Sinait"
2024,1,25,25,"Sinait"
2024,1,26,24,"Sinait"
2024,1,27,25,"Sinait"
2024,1,28,26,"Sinait"
2024,1,29,26,"Sinait"
2024,1,30,25,"Sinait"
2024,1,31,26,"Sinait"
2024,2,1,27,"Sinait"
2024,2,2,27,"Sinait"
2024,2,3,28,"Sinait"
2024,2,4,28,"Sinait"
2024,2,5,29,"Sinait"
2024,2,6,29,"Sinait"
2024,2,7,28,"Sinait"
2024,2,8,27,"Sinait"
2024,2,9,26,"Sinait"
2024,2,10,25,"Sinait"
2024,2,11,25,"Sinait"
2024,2,12,26,"Sinait"
2024,2,13,26,"Sinait"
2024,2,14,27,"Sinait"
2024,2,15,27,"Sinait"
2024,2,16,27,"Sinait"
2024,2,17,28,"Sinait"
2024,2,18,28,"Sinait"
2024,2,19,29,"Sinait"
2024,2,20,28,"Sinait"
2024,2,21,27,"Sinait"
2024,2,22,27,"Sinait"
2024,2,23,29,"Sinait"
2024,2,24,28,"Sinait"
2024,2,25,30,"Sinait"
2024,2,26,29,"Sinait"
2024,2,27,28,"Sinait"
2024,2,28,28,"Sinait"
2024,2,29,29,"Sinait"
2024,3,1,30,"Sinait"
2024,3,2,28,"Sinait"
2024,3,3,30,"Sinait"
2024,3,4,30,"Sinait"
2024,3,5,31,"Sinait"
2024,3,6,31,"Sinait"
2024,3,7,30,"Sinait"
2024,3,8,31,"Sinait"
2024,3,9,31,"Sinait"
2024,3,10,30,"Sinait"
2024,3,11,30,"Sinait"
2024,3,12,29,"Sinait"
2024,3,13,29,"Sinait"
2024,3,14,30,"Sinait"
2024,3,15,31,"Sinait"
2024,3,16,31,"Sinait"
2024,3,17,31,"Sinait"
2024,3,18,30,"Sinait"
2024,3,19,30,"Sinait"
2024,3,20,30,"Sinait"
2024,3,21,29,"Sinait"
2024,3,22,31,"Sinait"
2024,3,23,33,"Sinait"
2024,3,24,32,"Sinait"
2024,3,25,32,"Sinait"
2024,3,26,33,"Sinait"
2024,3,27,34,"Sinait"
2024,3,28,33,"Sinait"
2024,3,29,35,"Sinait"
2024,3,30,36,"Sinait"
2024,3,31,35,"Sinait"
2024,4,1,34,"Sinait"
2024,4,2,35,"Sinait"
2024,4,3,33,"Sinait"
2024,4,4,34,"Sinait"
2024,4,5,36,"Sinait"
2024,4,6,36,"Sinait"
2024,4,7,36,"Sinait"
2024,4,8,35,"Sinait"
2024,4,9,34,"Sinait"
2024,4,10,35,"Sinait"
2024,4,11,35,"Sinait"
2024,4,12,36,"Sinait"
2024,4,13,37,"Sinait"
2024,4,14,37,"Sinait"
2024,4,15,35,"Sinait"
2024,4,16,35,"Sinait"
2024,4,17,36,"Sinait"
2024,4,18,34,"Sinait"
2024,4,19,35,"Sinait"
2024,4,20,37,"Sinait"
2024,4,21,36,"Sinait"
2024,4,22,36,"Sinait"
2024,4,23,36,"Sinait"
2024,1,1,31,"Surigao City"
2024,1,2,31,"Surigao City"
2024,1,3,32,"Surigao City"
2024,1,4,32,"Surigao City"
2024,1,5,33,"Surigao City"
2024,1,6,33,"Surigao City"
2024,1,7,30,"Surigao City"
2024,1,8,32,"Surigao City"
2024,1,9,31,"Surigao City"
2024,1,10,32,"Surigao City"
2024,1,11,32,"Surigao City"
2024,1,12,33,"Surigao City"
2024,1,13,28,"Surigao City"
2024,1,14,28,"Surigao City"
2024,1,15,30,"Surigao City"
2024,1,16,30,"Surigao City"
2024,1,17,28,"Surigao City"
2024,1,18,29,"Surigao City"
2024,1,19,29,"Surigao City"
2024,1,20,29,"Surigao City"
2024,1,21,30,"Surigao City"
2024,1,22,29,"Surigao City"
2024,1,23,28,"Surigao City"
2024,1,24,28,"Surigao City"
2024,1,25,30,"Surigao City"
2024,1,26,28,"Surigao City"
2024,1,27,28,"Surigao City"
2024,1,28,28,"Surigao City"
2024,1,29,27,"Surigao City"
2024,1,30,26,"Surigao City"
2024,1,31,28,"Surigao City"
2024,2,1,27,"Surigao City"
2024,2,2,29,"Surigao City"
2024,2,3,29,"Surigao City"
2024,2,4,30,"Surigao City"
2024,2,5,30,"Surigao City"
2024,2,6,29,"Surigao City"
2024,2,7,25,"Surigao City"
2024,2,8,30,"Surigao City"
2024,2,9,30,"Surigao City"
2024,2,10,30,"Surigao City"
2024,2,11,30,"Surigao City"
2024,2,12,31,"Surigao City"
2024,2,13,31,"Surigao City"
2024,2,14,31,"Surigao City"
2024,2,15,28,"Surigao City"
2024,2,16,26,"Surigao City"
2024,2,17,29,"Surigao City"
2024,2,18,29,"Surigao City"
2024,2,19,28,"Surigao City"
2024,2,20,26,"Surigao City"
2024,2,21,30,"Surigao City"
2024,2,22,28,"Surigao City"
2024,2,23,28,"Surigao City"
2024,2,24,30,"Surigao City"
2024,2,25,29,"Surigao City"
2024,2,26,29,"Surigao City"
2024,2,27,30,"Surigao City"
2024,2,28,30,"Surigao City"
2024,2,29,31,"Surigao City"
2024,3,1,29,"Surigao City"
2024,3,2,30,"Surigao City"
2024,3,3,30,"Surigao City"
2024,3,4,30,"Surigao City"
2024,3,5,30,"Surigao City"
2024,3,6,31,"Surigao City"
2024,3,7,31,"Surigao City"
2024,3,8,28,"Surigao City"
2024,3,9,29,"Surigao City"
2024,3,10,31,"Surigao City"
2024,3,11,31,"Surigao City"
2024,3,12,29,"Surigao City"
2024,3,13,31,"Surigao City"
2024,3,14,30,"Surigao City"
2024,3,15,30,"Surigao City"
2024,3,16,30,"Surigao City"
2024,3,17,30,"Surigao City"
2024,3,18,30,"Surigao City"
2024,3,19,31,"Surigao City"
2024,3,20,30,"Surigao City"
2024,3,21,29,"Surigao City"
2024,3,22,30,"Surigao City"
2024,3,23,31,"Surigao City"
2024,3,24,31,"Surigao City"
2024,3,25,29,"Surigao City"
2024,3,26,34,"Surigao City"
2024,3,27,34,"Surigao City"
2024,3,28,31,"Surigao City"
2024,3,29,31,"Surigao City"
2024,3,30,31,"Surigao City"
2024,3,31,32,"Surigao City"
2024,4,1,33,"Surigao City"
2024,4,2,32,"Surigao City"
2024,4,3,32,"Surigao City"
2024,4,4,33,"Surigao City"
2024,4,5,33,"Surigao City"
2024,4,6,34,"Surigao City"
2024,4,7,31,"Surigao City"
2024,4,8,30,"Surigao City"
2024,4,9,33,"Surigao City"
2024,4,10,32,"Surigao City"
2024,4,11,30,"Surigao City"
2024,4,12,32,"Surigao City"
2024,4,13,32,"Surigao City"
2024,4,14,34,"Surigao City"
2024,4,15,34,"Surigao City"
2024,4,16,34,"Surigao City"
2024,4,17,33,"Surigao City"
2024,4,18,34,"Surigao City"
2024,4,19,33,"Surigao City"
2024,4,20,33,"Surigao City"
2024,4,21,31,"Surigao City"
2024,4,22,34,"Surigao City"
2024,4,23,35,"Surigao City"
2024,1,1,34,"Tacloban City"
2024,1,2,34,"Tacloban City"
2024,1,3,34,"Tacloban City"
2024,1,4,35,"Tacloban City"
2024,1,5,32,"Tacloban City"
2024,1,6,34,"Tacloban City"
2024,1,7,33,"Tacloban City"
2024,1,8,34,"Tacloban City"
2024,1,9,34,"Tacloban City"
2024,1,10,34,"Tacloban City"
2024,1,11,34,"Tacloban City"
2024,1,12,27,"Tacloban City"
2024,1,13,27,"Tacloban City"
2024,1,14,30,"Tacloban City"
2024,1,15,30,"Tacloban City"
2024,1,16,28,"Tacloban City"
2024,1,17,29,"Tacloban City"
2024,1,18,30,"Tacloban City"
2024,1,19,30,"Tacloban City"
2024,1,20,30,"Tacloban City"
2024,1,21,31,"Tacloban City"
2024,1,22,29,"Tacloban City"
2024,1,23,32,"Tacloban City"
2024,1,24,32,"Tacloban City"
2024,1,25,31,"Tacloban City"
2024,1,26,28,"Tacloban City"
2024,1,27,27,"Tacloban City"
2024,1,28,26,"Tacloban City"
2024,1,29,28,"Tacloban City"
2024,1,30,27,"Tacloban City"
2024,1,31,29,"Tacloban City"
2024,2,1,30,"Tacloban City"
2024,2,2,30,"Tacloban City"
2024,2,3,30,"Tacloban City"
2024,2,4,31,"Tacloban City"
2024,2,5,30,"Tacloban City"
2024,2,6,28,"Tacloban City"
2024,2,7,30,"Tacloban City"
2024,2,8,31,"Tacloban City"
2024,2,9,31,"Tacloban City"
2024,2,10,31,"Tacloban City"
2024,2,11,29,"Tacloban City"
2024,2,12,29,"Tacloban City"
2024,2,13,28,"Tacloban City"
2024,2,14,31,"Tacloban City"
2024,2,15,30,"Tacloban City"
2024,2,16,31,"Tacloban City"
2024,2,17,30,"Tacloban City"
2024,2,18,32,"Tacloban City"
2024,2,19,33,"Tacloban City"
2024,2,20,32,"Tacloban City"
2024,2,21,32,"Tacloban City"
2024,2,22,32,"Tacloban City"
2024,2,23,32,"Tacloban City"
2024,2,24,33,"Tacloban City"
2024,2,25,30,"Tacloban City"
2024,2,26,31,"Tacloban City"
2024,2,27,30,"Tacloban City"
2024,2,28,31,"Tacloban City"
2024,2,29,31,"Tacloban City"
2024,3,1,31,"Tacloban City"
2024,3,2,30,"Tacloban City"
2024,3,3,32,"Tacloban City"
2024,3,4,32,"Tacloban City"
2024,3,5,32,"Tacloban City"
2024,3,6,34,"Tacloban City"
2024,3,7,33,"Tacloban City"
2024,3,8,33,"Tacloban City"
2024,3,9,30,"Tacloban City"
2024,3,10,31,"Tacloban City"
2024,3,11,32,"Tacloban City"
2024,3,12,31,"Tacloban City"
2024,3,13,31,"Tacloban City"
2024,3,14,33,"Tacloban City"
2024,3,15,33,"Tacloban City"
2024,3,16,32,"Tacloban City"
2024,3,17,32,"Tacloban City"
2024,3,18,31,"Tacloban City"
2024,3,19,30,"Tacloban City"
2024,3,20,31,"Tacloban City"
2024,3,21,32,"Tacloban City"
2024,3,22,33,"Tacloban City"
2024,3,23,32,"Tacloban City"
2024,3,24,29,"Tacloban City"
2024,3,25,32,"Tacloban City"
2024,3,26,36,"Tacloban City"
2024,3,27,36,"Tacloban City"
2024,3,28,33,"Tacloban City"
2024,3,29,34,"Tacloban City"
2024,3,30,32,"Tacloban City"
2024,3,31,35,"Tacloban City"
2024,4,1,34,"Tacloban City"
2024,4,2,33,"Tacloban City"
2024,4,3,35,"Tacloban City"
2024,4,4,35,"Tacloban City"
2024,4,5,35,"Tacloban City"
2024,4,6,35,"Tacloban City"
2024,4,7,34,"Tacloban City"
2024,4,8,32,"Tacloban City"
2024,4,9,35,"Tacloban City"
2024,4,10,35,"Tacloban City"
2024,4,11,32,"Tacloban City"
2024,4,12,33,"Tacloban City"
2024,4,13,35,"Tacloban City"
2024,4,14,35,"Tacloban City"
2024,4,15,35,"Tacloban City"
2024,4,16,36,"Tacloban City"
2024,4,17,36,"Tacloban City"
2024,4,18,36,"Tacloban City"
2024,4,19,36,"Tacloban City"
2024,4,20,36,"Tacloban City"
2024,4,21,36,"Tacloban City"
2024,4,22,35,"Tacloban City"
2024,4,23,37,"Tacloban City"
2024,1,1,-999,"Tanay"
2024,1,2,-999,"Tanay"
2024,1,3,-999,"Tanay"
2024,1,4,-999,"Tanay"
2024,1,5,-999,"Tanay"
2024,1,6,-999,"Tanay"
2024,1,7,-999,"Tanay"
2024,1,8,-999,"Tanay"
2024,1,9,-999,"Tanay"
2024,1,10,-999,"Tanay"
2024,1,11,-999,"Tanay"
2024,1,12,-999,"Tanay"
2024,1,13,-999,"Tanay"
2024,1,14,-999,"Tanay"
2024,1,15,-999,"Tanay"
2024,1,16,-999,"Tanay"
2024,1,17,-999,"Tanay"
2024,1,18,-999,"Tanay"
2024,1,19,-999,"Tanay"
2024,1,20,-999,"Tanay"
2024,1,21,-999,"Tanay"
2024,1,22,-999,"Tanay"
2024,1,23,-999,"Tanay"
2024,1,24,-999,"Tanay"
2024,1,25,-999,"Tanay"
2024,1,26,-999,"Tanay"
2024,1,27,-999,"Tanay"
2024,1,28,-999,"Tanay"
2024,1,29,-999,"Tanay"
2024,1,30,-999,"Tanay"
2024,1,31,-999,"Tanay"
2024,2,1,21,"Tanay"
2024,2,2,22,"Tanay"
2024,2,3,23,"Tanay"
2024,2,4,24,"Tanay"
2024,2,5,23,"Tanay"
2024,2,6,22,"Tanay"
2024,2,7,23,"Tanay"
2024,2,8,24,"Tanay"
2024,2,9,23,"Tanay"
2024,2,10,22,"Tanay"
2024,2,11,21,"Tanay"
2024,2,12,21,"Tanay"
2024,2,13,22,"Tanay"
2024,2,14,22,"Tanay"
2024,2,15,23,"Tanay"
2024,2,16,22,"Tanay"
2024,2,17,22,"Tanay"
2024,2,18,22,"Tanay"
2024,2,19,23,"Tanay"
2024,2,20,23,"Tanay"
2024,2,21,23,"Tanay"
2024,2,22,23,"Tanay"
2024,2,23,23,"Tanay"
2024,2,24,24,"Tanay"
2024,2,25,22,"Tanay"
2024,2,26,22,"Tanay"
2024,2,27,22,"Tanay"
2024,2,28,22,"Tanay"
2024,2,29,23,"Tanay"
2024,3,1,23,"Tanay"
2024,3,2,22,"Tanay"
2024,3,3,23,"Tanay"
2024,3,4,23,"Tanay"
2024,3,5,24,"Tanay"
2024,3,6,26,"Tanay"
2024,3,7,24,"Tanay"
2024,3,8,23,"Tanay"
2024,3,9,22,"Tanay"
2024,3,10,22,"Tanay"
2024,3,11,22,"Tanay"
2024,3,12,24,"Tanay"
2024,3,13,23,"Tanay"
2024,3,14,23,"Tanay"
2024,3,15,22,"Tanay"
2024,3,16,-999,"Tanay"
2024,3,17,-999,"Tanay"
2024,3,18,-999,"Tanay"
2024,3,19,-999,"Tanay"
2024,3,20,-999,"Tanay"
2024,3,21,-999,"Tanay"
2024,3,22,-999,"Tanay"
2024,3,23,-999,"Tanay"
2024,3,24,-999,"Tanay"
2024,3,25,-999,"Tanay"
2024,3,26,-999,"Tanay"
2024,3,27,-999,"Tanay"
2024,3,28,-999,"Tanay"
2024,3,29,-999,"Tanay"
2024,3,30,-999,"Tanay"
2024,3,31,-999,"Tanay"
2024,4,1,-999,"Tanay"
2024,4,2,-999,"Tanay"
2024,4,3,-999,"Tanay"
2024,4,4,-999,"Tanay"
2024,4,5,-999,"Tanay"
2024,4,6,-999,"Tanay"
2024,4,7,-999,"Tanay"
2024,4,8,-999,"Tanay"
2024,4,9,-999,"Tanay"
2024,4,10,-999,"Tanay"
2024,4,11,22,"Tanay"
2024,4,12,25,"Tanay"
2024,4,13,26,"Tanay"
2024,4,14,27,"Tanay"
2024,4,15,26,"Tanay"
2024,4,16,26,"Tanay"
2024,4,17,26,"Tanay"
2024,4,18,26,"Tanay"
2024,4,19,26,"Tanay"
2024,4,20,26,"Tanay"
2024,4,21,26,"Tanay"
2024,4,22,29,"Tanay"
2024,4,23,-999,"Tanay"
2024,1,1,29,"Tayabas"
2024,1,2,27,"Tayabas"
2024,1,3,29,"Tayabas"
2024,1,4,26,"Tayabas"
2024,1,5,26,"Tayabas"
2024,1,6,27,"Tayabas"
2024,1,7,26,"Tayabas"
2024,1,8,24,"Tayabas"
2024,1,9,28,"Tayabas"
2024,1,10,31,"Tayabas"
2024,1,11,26,"Tayabas"
2024,1,12,27,"Tayabas"
2024,1,13,26,"Tayabas"
2024,1,14,26,"Tayabas"
2024,1,15,24,"Tayabas"
2024,1,16,24,"Tayabas"
2024,1,17,26,"Tayabas"
2024,1,18,26,"Tayabas"
2024,1,19,28,"Tayabas"
2024,1,20,28,"Tayabas"
2024,1,21,28,"Tayabas"
2024,1,22,26,"Tayabas"
2024,1,23,28,"Tayabas"
2024,1,24,24,"Tayabas"
2024,1,25,24,"Tayabas"
2024,1,26,24,"Tayabas"
2024,1,27,24,"Tayabas"
2024,1,28,25,"Tayabas"
2024,1,29,24,"Tayabas"
2024,1,30,26,"Tayabas"
2024,1,31,26,"Tayabas"
2024,2,1,27,"Tayabas"
2024,2,2,29,"Tayabas"
2024,2,3,29,"Tayabas"
2024,2,4,30,"Tayabas"
2024,2,5,28,"Tayabas"
2024,2,6,28,"Tayabas"
2024,2,7,29,"Tayabas"
2024,2,8,30,"Tayabas"
2024,2,9,30,"Tayabas"
2024,2,10,27,"Tayabas"
2024,2,11,25,"Tayabas"
2024,2,12,24,"Tayabas"
2024,2,13,25,"Tayabas"
2024,2,14,26,"Tayabas"
2024,2,15,29,"Tayabas"
2024,2,16,28,"Tayabas"
2024,2,17,27,"Tayabas"
2024,2,18,26,"Tayabas"
2024,2,19,28,"Tayabas"
2024,2,20,29,"Tayabas"
2024,2,21,29,"Tayabas"
2024,2,22,26,"Tayabas"
2024,2,23,29,"Tayabas"
2024,2,24,29,"Tayabas"
2024,2,25,25,"Tayabas"
2024,2,26,26,"Tayabas"
2024,2,27,27,"Tayabas"
2024,2,28,27,"Tayabas"
2024,2,29,29,"Tayabas"
2024,3,1,29,"Tayabas"
2024,3,2,28,"Tayabas"
2024,3,3,28,"Tayabas"
2024,3,4,28,"Tayabas"
2024,3,5,29,"Tayabas"
2024,3,6,31,"Tayabas"
2024,3,7,30,"Tayabas"
2024,3,8,30,"Tayabas"
2024,3,9,27,"Tayabas"
2024,3,10,26,"Tayabas"
2024,3,11,25,"Tayabas"
2024,3,12,30,"Tayabas"
2024,3,13,29,"Tayabas"
2024,3,14,26,"Tayabas"
2024,3,15,29,"Tayabas"
2024,3,16,30,"Tayabas"
2024,3,17,29,"Tayabas"
2024,3,18,26,"Tayabas"
2024,3,19,29,"Tayabas"
2024,3,20,27,"Tayabas"
2024,3,21,26,"Tayabas"
2024,3,22,26,"Tayabas"
2024,3,23,28,"Tayabas"
2024,3,24,30,"Tayabas"
2024,3,25,29,"Tayabas"
2024,3,26,30,"Tayabas"
2024,3,27,33,"Tayabas"
2024,3,28,34,"Tayabas"
2024,3,29,34,"Tayabas"
2024,3,30,32,"Tayabas"
2024,3,31,31,"Tayabas"
2024,4,1,31,"Tayabas"
2024,4,2,32,"Tayabas"
2024,4,3,32,"Tayabas"
2024,4,4,33,"Tayabas"
2024,4,5,32,"Tayabas"
2024,4,6,32,"Tayabas"
2024,4,7,33,"Tayabas"
2024,4,8,30,"Tayabas"
2024,4,9,32,"Tayabas"
2024,4,10,32,"Tayabas"
2024,4,11,32,"Tayabas"
2024,4,12,33,"Tayabas"
2024,4,13,33,"Tayabas"
2024,4,14,34,"Tayabas"
2024,4,15,32,"Tayabas"
2024,4,16,32,"Tayabas"
2024,4,17,33,"Tayabas"
2024,4,18,33,"Tayabas"
2024,4,19,33,"Tayabas"
2024,4,20,34,"Tayabas"
2024,4,21,33,"Tayabas"
2024,4,22,33,"Tayabas"
2024,4,23,34,"Tayabas"
2024,1,1,26,"Tuguegarao"
2024,1,2,27,"Tuguegarao"
2024,1,3,26,"Tuguegarao"
2024,1,4,24,"Tuguegarao"
2024,1,5,26,"Tuguegarao"
2024,1,6,25,"Tuguegarao"
2024,1,7,25,"Tuguegarao"
2024,1,8,25,"Tuguegarao"
2024,1,9,29,"Tuguegarao"
2024,1,10,26,"Tuguegarao"
2024,1,11,23,"Tuguegarao"
2024,1,12,23,"Tuguegarao"
2024,1,13,23,"Tuguegarao"
2024,1,14,22,"Tuguegarao"
2024,1,15,23,"Tuguegarao"
2024,1,16,23,"Tuguegarao"
2024,1,17,22,"Tuguegarao"
2024,1,18,25,"Tuguegarao"
2024,1,19,27,"Tuguegarao"
2024,1,20,27,"Tuguegarao"
2024,1,21,27,"Tuguegarao"
2024,1,22,24,"Tuguegarao"
2024,1,23,23,"Tuguegarao"
2024,1,24,22,"Tuguegarao"
2024,1,25,22,"Tuguegarao"
2024,1,26,22,"Tuguegarao"
2024,1,27,22,"Tuguegarao"
2024,1,28,24,"Tuguegarao"
2024,1,29,23,"Tuguegarao"
2024,1,30,24,"Tuguegarao"
2024,1,31,25,"Tuguegarao"
2024,2,1,27,"Tuguegarao"
2024,2,2,28,"Tuguegarao"
2024,2,3,28,"Tuguegarao"
2024,2,4,28,"Tuguegarao"
2024,2,5,29,"Tuguegarao"
2024,2,6,28,"Tuguegarao"
2024,2,7,27,"Tuguegarao"
2024,2,8,27,"Tuguegarao"
2024,2,9,26,"Tuguegarao"
2024,2,10,24,"Tuguegarao"
2024,2,11,23,"Tuguegarao"
2024,2,12,22,"Tuguegarao"
2024,2,13,25,"Tuguegarao"
2024,2,14,27,"Tuguegarao"
2024,2,15,28,"Tuguegarao"
2024,2,16,27,"Tuguegarao"
2024,2,17,28,"Tuguegarao"
2024,2,18,28,"Tuguegarao"
2024,2,19,28,"Tuguegarao"
2024,2,20,28,"Tuguegarao"
2024,2,21,28,"Tuguegarao"
2024,2,22,29,"Tuguegarao"
2024,2,23,28,"Tuguegarao"
2024,2,24,28,"Tuguegarao"
2024,2,25,27,"Tuguegarao"
2024,2,26,26,"Tuguegarao"
2024,2,27,25,"Tuguegarao"
2024,2,28,25,"Tuguegarao"
2024,2,29,28,"Tuguegarao"
2024,3,1,28,"Tuguegarao"
2024,3,2,26,"Tuguegarao"
2024,3,3,25,"Tuguegarao"
2024,3,4,31,"Tuguegarao"
2024,3,5,34,"Tuguegarao"
2024,3,6,32,"Tuguegarao"
2024,3,7,31,"Tuguegarao"
2024,3,8,27,"Tuguegarao"
2024,3,9,27,"Tuguegarao"
2024,3,10,27,"Tuguegarao"
2024,3,11,30,"Tuguegarao"
2024,3,12,30,"Tuguegarao"
2024,3,13,26,"Tuguegarao"
2024,3,14,30,"Tuguegarao"
2024,3,15,32,"Tuguegarao"
2024,3,16,32,"Tuguegarao"
2024,3,17,31,"Tuguegarao"
2024,3,18,31,"Tuguegarao"
2024,3,19,30,"Tuguegarao"
2024,3,20,27,"Tuguegarao"
2024,3,21,27,"Tuguegarao"
2024,3,22,30,"Tuguegarao"
2024,3,23,31,"Tuguegarao"
2024,3,24,33,"Tuguegarao"
2024,3,25,33,"Tuguegarao"
2024,3,26,33,"Tuguegarao"
2024,3,27,31,"Tuguegarao"
2024,3,28,35,"Tuguegarao"
2024,3,29,36,"Tuguegarao"
2024,3,30,35,"Tuguegarao"
2024,3,31,34,"Tuguegarao"
2024,4,1,34,"Tuguegarao"
2024,4,2,34,"Tuguegarao"
